date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,city
2025-08-02 21:00:00+00:00,47.8,19.2,142.0,9.7,8.0,47.0,47.0,0.0,Karachi
2025-08-02 22:00:00+00:00,47.4,18.5,125.0,8.1,7.5,48.0,46.0,0.0,Karachi
2025-08-02 23:00:00+00:00,47.0,18.0,119.0,7.0,7.1,49.0,46.0,0.0,Karachi
2025-08-03 00:00:00+00:00,48.2,18.1,132.0,6.6,7.3,51.0,51.0,0.0,Karachi
2025-08-03 01:00:00+00:00,50.1,18.3,184.0,8.2,8.5,51.0,58.0,0.0,Karachi
2025-08-03 02:00:00+00:00,56.0,19.9,257.0,10.3,10.2,51.0,68.0,0.25,Karachi
2025-08-03 03:00:00+00:00,65.7,21.4,301.0,11.2,11.5,54.0,77.0,0.95,Karachi
2025-08-03 04:00:00+00:00,72.4,22.2,290.0,9.7,12.3,62.0,85.0,2.15,Karachi
2025-08-03 05:00:00+00:00,73.3,22.4,250.0,7.0,12.8,72.0,92.0,3.4,Karachi
2025-08-03 06:00:00+00:00,77.5,23.3,220.0,4.9,12.9,79.0,97.0,4.65,Karachi
2025-08-03 07:00:00+00:00,78.7,23.9,211.0,3.9,12.5,82.0,100.0,6.25,Karachi
2025-08-03 08:00:00+00:00,71.9,22.7,211.0,3.5,11.8,82.0,100.0,4.9,Karachi
2025-08-03 09:00:00+00:00,78.2,23.5,217.0,3.6,11.2,80.0,98.0,5.5,Karachi
2025-08-03 10:00:00+00:00,73.8,22.6,233.0,4.1,11.0,76.0,93.0,3.85,Karachi
2025-08-03 11:00:00+00:00,69.4,21.4,255.0,5.1,10.9,70.0,85.0,2.0,Karachi
2025-08-03 12:00:00+00:00,78.7,23.5,275.0,7.0,11.4,65.0,97.0,0.95,Karachi
2025-08-03 13:00:00+00:00,62.6,19.6,290.0,9.6,12.1,59.0,86.0,0.25,Karachi
2025-08-03 14:00:00+00:00,59.1,19.3,301.0,13.2,13.1,51.0,72.0,0.0,Karachi
2025-08-03 15:00:00+00:00,53.8,19.1,307.0,16.2,13.6,45.0,59.0,0.0,Karachi
2025-08-03 16:00:00+00:00,49.4,19.5,308.0,18.2,13.5,41.0,51.0,0.0,Karachi
2025-08-03 17:00:00+00:00,46.0,19.6,304.0,19.6,12.9,39.0,45.0,0.0,Karachi
2025-08-03 18:00:00+00:00,43.3,18.6,286.0,19.7,12.1,38.0,40.0,0.0,Karachi
2025-08-03 19:00:00+00:00,39.6,17.5,243.0,17.7,11.0,39.0,37.0,0.0,Karachi
2025-08-03 20:00:00+00:00,38.1,16.5,187.0,14.5,9.6,42.0,35.0,0.0,Karachi
2025-08-03 21:00:00+00:00,36.7,15.6,145.0,11.7,8.5,44.0,34.0,0.0,Karachi
2025-08-03 22:00:00+00:00,36.6,15.0,124.0,9.9,7.9,45.0,34.0,0.0,Karachi
2025-08-03 23:00:00+00:00,36.2,14.5,118.0,8.5,7.6,47.0,34.0,0.0,Karachi
2025-08-04 00:00:00+00:00,36.6,14.3,134.0,7.8,7.7,48.0,36.0,0.0,Karachi
2025-08-04 01:00:00+00:00,35.9,14.2,192.0,8.4,8.5,49.0,38.0,0.0,Karachi
2025-08-04 02:00:00+00:00,42.7,15.5,272.0,9.8,9.8,49.0,42.0,0.25,Karachi
2025-08-04 03:00:00+00:00,44.6,16.3,318.0,10.2,10.9,52.0,47.0,1.05,Karachi
2025-08-04 04:00:00+00:00,50.5,17.3,295.0,8.7,11.7,60.0,55.0,2.65,Karachi
2025-08-04 05:00:00+00:00,57.4,18.9,238.0,6.2,12.4,70.0,65.0,4.25,Karachi
2025-08-04 06:00:00+00:00,61.9,19.8,195.0,4.3,12.7,78.0,73.0,6.25,Karachi
2025-08-04 07:00:00+00:00,66.8,21.2,186.0,3.4,12.3,81.0,78.0,7.5,Karachi
2025-08-04 08:00:00+00:00,65.9,21.1,193.0,3.1,11.5,82.0,81.0,7.0,Karachi
2025-08-04 09:00:00+00:00,67.3,21.1,204.0,3.3,10.9,80.0,81.0,6.05,Karachi
2025-08-04 10:00:00+00:00,63.8,20.3,222.0,3.8,10.7,76.0,77.0,3.9,Karachi
2025-08-04 11:00:00+00:00,60.1,19.5,245.0,4.9,10.7,69.0,71.0,2.1,Karachi
2025-08-04 12:00:00+00:00,63.8,20.2,261.0,7.0,10.7,61.0,76.0,0.8,Karachi
2025-08-04 13:00:00+00:00,79.2,24.7,264.0,10.7,10.8,54.0,66.0,0.2,Karachi
2025-08-04 14:00:00+00:00,50.6,18.8,261.0,15.8,10.9,45.0,52.0,0.0,Karachi
2025-08-04 15:00:00+00:00,43.9,19.0,253.0,19.2,10.9,39.0,41.0,0.0,Karachi
2025-08-04 16:00:00+00:00,39.0,18.0,243.0,19.4,10.7,38.0,36.0,0.0,Karachi
2025-08-04 17:00:00+00:00,38.3,17.9,229.0,17.8,10.3,39.0,35.0,0.0,Karachi
2025-08-04 18:00:00+00:00,38.9,17.7,211.0,15.8,9.7,41.0,34.0,0.0,Karachi
2025-08-04 19:00:00+00:00,38.1,17.1,185.0,13.4,8.9,43.0,33.0,0.0,Karachi
2025-08-04 20:00:00+00:00,37.7,16.5,156.0,10.5,7.9,46.0,34.0,0.0,Karachi
2025-08-04 21:00:00+00:00,36.9,15.8,134.0,8.1,7.1,49.0,34.0,0.0,Karachi
2025-08-04 22:00:00+00:00,35.7,15.3,121.0,6.6,6.6,51.0,34.0,0.0,Karachi
2025-08-04 23:00:00+00:00,35.3,15.0,117.0,5.6,6.3,52.0,34.0,0.0,Karachi
2025-08-05 00:00:00+00:00,34.3,14.8,130.0,6.0,6.3,51.0,32.0,0.0,Karachi
2025-08-05 01:00:00+00:00,36.4,15.5,180.0,7.3,7.3,51.0,39.0,0.0,Karachi
2025-08-05 02:00:00+00:00,41.2,17.1,248.0,9.1,8.7,50.0,50.0,0.2,Karachi
2025-08-05 03:00:00+00:00,53.0,19.2,288.0,9.8,9.8,52.0,58.0,0.8,Karachi
2025-08-05 04:00:00+00:00,56.5,19.9,272.0,8.6,10.6,57.0,62.0,1.85,Karachi
2025-08-05 05:00:00+00:00,57.6,20.0,228.0,6.4,11.1,64.0,65.0,3.55,Karachi
2025-08-05 06:00:00+00:00,58.2,20.2,197.0,4.7,11.3,69.0,66.0,5.35,Karachi
2025-08-05 07:00:00+00:00,58.4,20.6,194.0,4.0,11.0,70.0,65.0,5.05,Karachi
2025-08-05 08:00:00+00:00,59.1,21.1,204.0,3.9,10.3,69.0,64.0,5.55,Karachi
2025-08-05 09:00:00+00:00,56.8,20.9,217.0,4.3,9.8,67.0,62.0,3.95,Karachi
2025-08-05 10:00:00+00:00,54.4,20.5,231.0,5.2,9.7,64.0,63.0,3.0,Karachi
2025-08-05 11:00:00+00:00,51.9,20.2,247.0,6.6,9.8,60.0,63.0,1.75,Karachi
2025-08-05 12:00:00+00:00,57.5,21.6,265.0,8.3,9.8,56.0,61.0,0.7,Karachi
2025-08-05 13:00:00+00:00,51.8,21.5,288.0,12.3,10.0,50.0,54.0,0.2,Karachi
2025-08-05 14:00:00+00:00,47.5,21.2,312.0,17.6,10.2,43.0,44.0,0.0,Karachi
2025-08-05 15:00:00+00:00,46.2,22.9,321.0,20.9,10.2,38.0,37.0,0.0,Karachi
2025-08-05 16:00:00+00:00,44.5,22.2,306.0,20.4,10.0,38.0,34.0,0.0,Karachi
2025-08-05 17:00:00+00:00,43.5,21.5,276.0,17.8,9.7,40.0,33.0,0.0,Karachi
2025-08-05 18:00:00+00:00,41.9,20.9,244.0,15.0,9.2,43.0,32.0,0.0,Karachi
2025-08-05 19:00:00+00:00,40.4,20.1,210.0,12.3,8.4,45.0,31.0,0.0,Karachi
2025-08-05 20:00:00+00:00,39.1,19.0,174.0,9.5,7.4,47.0,31.0,0.0,Karachi
2025-08-05 21:00:00+00:00,38.0,18.1,149.0,7.3,6.7,49.0,31.0,0.0,Karachi
2025-08-05 22:00:00+00:00,37.7,17.5,137.0,6.1,6.3,49.0,30.0,0.0,Karachi
2025-08-05 23:00:00+00:00,37.0,17.2,135.0,5.5,6.3,49.0,29.0,0.0,Karachi
2025-08-06 00:00:00+00:00,37.5,17.1,150.0,5.7,6.6,50.0,33.0,0.0,Karachi
2025-08-06 01:00:00+00:00,39.9,17.5,198.0,7.5,7.8,49.0,38.0,0.0,Karachi
2025-08-06 02:00:00+00:00,44.2,19.4,262.0,9.9,9.5,47.0,46.0,0.25,Karachi
2025-08-06 03:00:00+00:00,52.5,20.8,301.0,11.0,10.8,48.0,53.0,1.05,Karachi
2025-08-06 04:00:00+00:00,69.8,24.4,289.0,9.5,11.4,55.0,59.0,2.5,Karachi
2025-08-06 05:00:00+00:00,58.8,21.0,252.0,6.6,11.7,64.0,64.0,3.85,Karachi
2025-08-06 06:00:00+00:00,59.8,21.4,224.0,4.4,11.7,71.0,66.0,5.8,Karachi
2025-08-06 07:00:00+00:00,55.5,20.5,218.0,3.7,11.5,73.0,64.0,5.85,Karachi
2025-08-06 08:00:00+00:00,56.1,21.0,221.0,3.6,11.0,74.0,60.0,4.85,Karachi
2025-08-06 09:00:00+00:00,53.8,20.8,231.0,4.0,10.7,72.0,56.0,5.1,Karachi
2025-08-06 10:00:00+00:00,52.4,20.8,248.0,4.4,10.6,69.0,52.0,3.8,Karachi
2025-08-06 11:00:00+00:00,51.0,20.7,271.0,5.3,10.6,64.0,48.0,2.2,Karachi
2025-08-06 12:00:00+00:00,54.6,21.9,294.0,7.6,10.9,59.0,55.0,0.85,Karachi
2025-08-06 13:00:00+00:00,62.4,24.3,321.0,10.6,11.1,53.0,51.0,0.2,Karachi
2025-08-06 14:00:00+00:00,52.7,22.2,349.0,14.7,11.5,46.0,45.0,0.0,Karachi
2025-08-06 15:00:00+00:00,47.6,22.4,360.0,17.9,11.7,40.0,41.0,0.0,Karachi
2025-08-06 16:00:00+00:00,52.4,24.1,344.0,19.4,11.8,37.0,41.0,0.0,Karachi
2025-08-06 17:00:00+00:00,56.5,25.7,312.0,19.8,11.8,37.0,43.0,0.0,Karachi
2025-08-06 18:00:00+00:00,51.8,24.6,277.0,19.3,11.5,37.0,44.0,0.0,Karachi
2025-08-06 19:00:00+00:00,50.2,23.7,241.0,17.3,10.7,38.0,44.0,0.0,Karachi
2025-08-06 20:00:00+00:00,48.7,22.6,203.0,14.3,9.7,41.0,43.0,0.0,Karachi
2025-08-06 21:00:00+00:00,46.8,21.5,175.0,11.8,8.9,43.0,41.0,0.0,Karachi
2025-08-06 22:00:00+00:00,44.9,20.5,158.0,10.0,8.4,44.0,38.0,0.0,Karachi
2025-08-06 23:00:00+00:00,42.6,19.4,151.0,8.7,8.0,44.0,35.0,0.0,Karachi
2025-08-07 00:00:00+00:00,38.9,18.3,165.0,8.1,8.2,45.0,33.0,0.0,Karachi
2025-08-07 01:00:00+00:00,36.4,17.8,221.0,9.1,9.3,45.0,34.0,0.0,Karachi
2025-08-07 02:00:00+00:00,37.6,19.2,298.0,10.9,10.9,45.0,36.0,0.25,Karachi
2025-08-07 03:00:00+00:00,42.6,18.7,343.0,11.6,12.2,48.0,39.0,1.05,Karachi
2025-08-07 04:00:00+00:00,45.4,18.9,323.0,9.9,12.8,55.0,44.0,2.65,Karachi
2025-08-07 05:00:00+00:00,48.7,19.4,271.0,7.0,13.0,65.0,50.0,4.45,Karachi
2025-08-07 06:00:00+00:00,53.8,20.8,231.0,4.8,13.0,73.0,56.0,6.05,Karachi
2025-08-07 07:00:00+00:00,54.5,21.0,221.0,3.9,12.6,77.0,60.0,6.7,Karachi
2025-08-07 08:00:00+00:00,59.6,22.5,223.0,3.6,11.9,78.0,64.0,6.35,Karachi
2025-08-07 09:00:00+00:00,61.0,22.9,232.0,3.8,11.4,77.0,66.0,5.85,Karachi
2025-08-07 10:00:00+00:00,69.6,25.0,250.0,4.2,11.5,74.0,68.0,4.2,Karachi
2025-08-07 11:00:00+00:00,65.2,24.0,274.0,5.1,11.8,69.0,69.0,2.55,Karachi
2025-08-07 12:00:00+00:00,61.9,23.0,292.0,6.7,12.1,64.0,67.0,1.15,Karachi
2025-08-07 13:00:00+00:00,62.4,23.3,300.0,10.9,12.0,56.0,61.0,0.25,Karachi
2025-08-07 14:00:00+00:00,58.3,23.2,303.0,16.6,12.0,44.0,52.0,0.0,Karachi
2025-08-07 15:00:00+00:00,49.6,23.2,301.0,20.6,11.8,36.0,44.0,0.0,Karachi
2025-08-07 16:00:00+00:00,48.0,23.2,296.0,21.5,11.6,34.0,40.0,0.0,Karachi
2025-08-07 17:00:00+00:00,45.6,22.9,285.0,20.6,11.4,34.0,37.0,0.0,Karachi
2025-08-07 18:00:00+00:00,44.1,22.6,267.0,18.8,10.8,36.0,34.0,0.0,Karachi
2025-08-07 19:00:00+00:00,42.0,21.5,233.0,15.9,9.7,39.0,31.0,0.0,Karachi
2025-08-07 20:00:00+00:00,38.3,19.7,192.0,12.2,8.2,43.0,29.0,0.0,Karachi
2025-08-07 21:00:00+00:00,35.5,18.0,161.0,9.2,7.2,46.0,27.0,0.0,Karachi
2025-08-07 22:00:00+00:00,33.9,17.1,146.0,7.6,6.8,47.0,26.0,0.0,Karachi
2025-08-07 23:00:00+00:00,33.5,16.6,143.0,6.8,6.7,48.0,25.0,0.0,Karachi
2025-08-08 00:00:00+00:00,34.8,16.6,156.0,6.2,6.8,49.0,29.0,0.0,Karachi
2025-08-08 01:00:00+00:00,35.7,16.9,203.0,7.5,7.9,49.0,32.0,0.0,Karachi
2025-08-08 02:00:00+00:00,38.5,18.3,267.0,9.2,9.4,49.0,37.0,0.3,Karachi
2025-08-08 03:00:00+00:00,43.8,19.0,304.0,9.9,10.7,51.0,41.0,1.15,Karachi
2025-08-08 04:00:00+00:00,46.1,19.5,286.0,8.7,11.5,57.0,43.0,2.75,Karachi
2025-08-08 05:00:00+00:00,47.3,19.6,241.0,6.5,11.9,64.0,45.0,4.3,Karachi
2025-08-08 06:00:00+00:00,47.8,19.9,208.0,4.7,12.1,70.0,47.0,5.3,Karachi
2025-08-08 07:00:00+00:00,50.6,20.5,202.0,3.8,11.8,74.0,50.0,6.95,Karachi
2025-08-08 08:00:00+00:00,49.4,19.7,208.0,3.3,11.1,76.0,52.0,7.3,Karachi
2025-08-08 09:00:00+00:00,50.4,19.7,218.0,3.3,10.6,75.0,53.0,6.0,Karachi
2025-08-08 10:00:00+00:00,48.4,19.0,235.0,3.8,10.4,71.0,52.0,4.45,Karachi
2025-08-08 11:00:00+00:00,46.6,18.2,257.0,4.8,10.3,64.0,49.0,2.35,Karachi
2025-08-08 12:00:00+00:00,44.5,17.5,268.0,6.3,10.3,57.0,45.0,1.0,Karachi
2025-08-08 13:00:00+00:00,41.7,16.9,259.0,9.0,10.4,51.0,40.0,0.25,Karachi
2025-08-08 14:00:00+00:00,40.2,16.8,240.0,12.2,10.7,44.0,35.0,0.0,Karachi
2025-08-08 15:00:00+00:00,34.8,16.1,226.0,14.5,10.7,40.0,30.0,0.0,Karachi
2025-08-08 16:00:00+00:00,32.6,15.7,229.0,15.1,10.5,38.0,27.0,0.0,Karachi
2025-08-08 17:00:00+00:00,31.3,15.3,237.0,14.7,10.1,39.0,25.0,0.0,Karachi
2025-08-08 18:00:00+00:00,30.0,15.1,234.0,13.6,9.5,40.0,23.0,0.0,Karachi
2025-08-08 19:00:00+00:00,29.2,14.6,207.0,11.5,8.5,42.0,22.0,0.0,Karachi
2025-08-08 20:00:00+00:00,28.3,14.0,168.0,8.8,7.3,45.0,21.0,0.0,Karachi
2025-08-08 21:00:00+00:00,27.5,13.4,139.0,6.7,6.5,47.0,21.0,0.0,Karachi
2025-08-08 22:00:00+00:00,27.5,13.4,123.0,5.6,6.2,48.0,21.0,0.0,Karachi
2025-08-08 23:00:00+00:00,28.4,13.6,116.0,5.2,6.3,48.0,22.0,0.0,Karachi
2025-08-09 00:00:00+00:00,29.0,13.9,129.0,5.5,6.8,48.0,23.0,0.0,Karachi
2025-08-09 01:00:00+00:00,29.3,14.3,184.0,7.2,8.0,47.0,25.0,0.0,Karachi
2025-08-09 02:00:00+00:00,32.6,15.8,259.0,9.7,9.6,46.0,28.0,0.25,Karachi
2025-08-09 03:00:00+00:00,35.9,16.5,303.0,10.9,11.0,47.0,31.0,1.05,Karachi
2025-08-09 04:00:00+00:00,40.0,17.1,282.0,9.5,11.9,53.0,36.0,2.5,Karachi
2025-08-09 05:00:00+00:00,43.9,18.0,229.0,6.8,12.4,61.0,42.0,3.95,Karachi
2025-08-09 06:00:00+00:00,46.1,18.7,191.0,4.6,12.6,67.0,46.0,5.0,Karachi
2025-08-09 07:00:00+00:00,47.1,19.3,186.0,3.6,12.2,71.0,48.0,6.25,Karachi
2025-08-09 08:00:00+00:00,47.0,19.4,196.0,3.2,11.3,73.0,49.0,7.3,Karachi
2025-08-09 09:00:00+00:00,48.0,19.3,210.0,3.4,10.7,72.0,49.0,5.45,Karachi
2025-08-09 10:00:00+00:00,47.0,18.9,225.0,4.1,10.5,68.0,49.0,3.95,Karachi
2025-08-09 11:00:00+00:00,46.6,18.7,244.0,5.4,10.6,61.0,49.0,2.1,Karachi
2025-08-09 12:00:00+00:00,46.9,18.9,261.0,7.1,10.8,55.0,47.0,0.75,Karachi
2025-08-09 13:00:00+00:00,44.2,18.3,279.0,9.8,11.2,49.0,44.0,0.2,Karachi
2025-08-09 14:00:00+00:00,44.5,18.6,295.0,13.0,11.8,43.0,39.0,0.0,Karachi
2025-08-09 15:00:00+00:00,39.7,18.2,299.0,15.1,12.0,39.0,35.0,0.0,Karachi
2025-08-09 16:00:00+00:00,37.3,18.2,283.0,15.4,11.6,38.0,32.0,0.0,Karachi
2025-08-09 17:00:00+00:00,39.5,19.0,255.0,14.6,10.8,39.0,29.0,0.0,Karachi
2025-08-09 18:00:00+00:00,35.6,17.6,226.0,13.4,9.9,40.0,28.0,0.0,Karachi
2025-08-09 19:00:00+00:00,36.6,17.9,195.0,11.6,9.0,41.0,32.0,0.0,Karachi
2025-08-09 20:00:00+00:00,40.6,19.4,163.0,9.4,8.1,43.0,37.0,0.0,Karachi
2025-08-09 21:00:00+00:00,46.9,21.5,139.0,7.6,7.4,44.0,40.0,0.0,Karachi
2025-08-09 22:00:00+00:00,35.0,17.4,124.0,6.5,7.0,45.0,36.0,0.0,Karachi
2025-08-09 23:00:00+00:00,33.3,16.5,118.0,5.9,6.9,45.0,29.0,0.0,Karachi
2025-08-10 00:00:00+00:00,31.9,15.9,131.0,6.0,7.1,45.0,24.0,0.0,Karachi
2025-08-10 01:00:00+00:00,31.2,15.9,180.0,7.6,7.9,44.0,24.0,0.0,Karachi
2025-08-10 02:00:00+00:00,35.4,17.6,248.0,9.9,9.2,43.0,26.0,0.25,Karachi
2025-08-10 03:00:00+00:00,37.7,18.4,289.0,10.9,10.3,44.0,30.0,1.05,Karachi
2025-08-10 04:00:00+00:00,42.5,19.0,275.0,9.4,11.2,50.0,36.0,2.6,Karachi
2025-08-10 05:00:00+00:00,46.4,20.0,233.0,6.7,12.0,59.0,43.0,4.5,Karachi
2025-08-10 06:00:00+00:00,50.2,20.9,202.0,4.5,12.4,66.0,49.0,5.35,Karachi
2025-08-10 07:00:00+00:00,50.6,20.8,196.0,3.6,12.2,69.0,51.0,6.0,Karachi
2025-08-10 08:00:00+00:00,51.2,20.9,200.0,3.2,11.5,71.0,52.0,6.25,Karachi
2025-08-10 09:00:00+00:00,51.1,20.7,209.0,3.4,11.0,70.0,52.0,5.9,Karachi
2025-08-10 10:00:00+00:00,51.1,20.6,226.0,4.2,10.8,66.0,52.0,4.15,Karachi
2025-08-10 11:00:00+00:00,53.0,20.8,248.0,5.5,10.7,59.0,53.0,2.05,Karachi
2025-08-10 12:00:00+00:00,51.0,20.4,264.0,7.0,10.6,53.0,51.0,0.75,Karachi
2025-08-10 13:00:00+00:00,47.8,19.6,270.0,9.0,10.7,48.0,47.0,0.2,Karachi
2025-08-10 14:00:00+00:00,43.8,18.9,270.0,11.3,10.8,44.0,41.0,0.0,Karachi
2025-08-10 15:00:00+00:00,41.6,18.9,266.0,12.8,10.8,41.0,36.0,0.0,Karachi
2025-08-10 16:00:00+00:00,37.8,18.4,260.0,13.1,10.6,40.0,32.0,0.0,Karachi
2025-08-10 17:00:00+00:00,36.6,17.9,249.0,12.7,10.2,40.0,28.0,0.0,Karachi
2025-08-10 18:00:00+00:00,33.8,17.1,232.0,11.8,9.7,41.0,25.0,0.0,Karachi
2025-08-10 19:00:00+00:00,32.9,16.5,201.0,10.1,8.9,43.0,24.0,0.0,Karachi
2025-08-10 20:00:00+00:00,32.5,16.0,162.0,7.8,7.8,45.0,24.0,0.0,Karachi
2025-08-10 21:00:00+00:00,31.3,15.4,134.0,6.1,7.1,46.0,24.0,0.0,Karachi
2025-08-10 22:00:00+00:00,30.3,15.0,126.0,5.4,6.7,46.0,22.0,0.0,Karachi
2025-08-10 23:00:00+00:00,28.9,14.5,128.0,5.2,6.6,46.0,21.0,0.0,Karachi
