date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,city
2025-06-19 06:00:00+00:00,209.5,62.6,474.0,5.0,11.4,190.0,296.0,5.0,Lahore
2025-06-19 07:00:00+00:00,188.1,59.5,445.0,3.2,10.1,199.0,276.0,5.45,Lahore
2025-06-19 08:00:00+00:00,179.7,60.3,444.0,3.4,9.3,199.0,249.0,4.85,Lahore
2025-06-19 09:00:00+00:00,169.5,57.9,453.0,4.0,8.8,199.0,227.0,3.8,Lahore
2025-06-19 10:00:00+00:00,165.8,58.4,469.0,4.7,8.6,201.0,214.0,2.65,Lahore
2025-06-19 11:00:00+00:00,159.7,58.1,495.0,5.9,8.6,201.0,205.0,1.45,Lahore
2025-06-19 12:00:00+00:00,209.1,85.7,513.0,8.2,11.9,223.0,250.0,0.45,Lahore
2025-06-19 13:00:00+00:00,195.6,81.5,510.0,9.9,11.9,211.0,235.0,0.1,Lahore
2025-06-19 14:00:00+00:00,188.6,81.3,500.0,12.3,11.9,194.0,214.0,0.0,Lahore
2025-06-19 15:00:00+00:00,173.2,79.2,507.0,14.6,11.9,176.0,190.0,0.0,Lahore
2025-06-19 16:00:00+00:00,148.5,77.1,559.0,17.0,11.9,156.0,160.0,0.0,Lahore
2025-06-19 17:00:00+00:00,133.2,74.3,629.0,19.4,11.8,136.0,127.0,0.0,Lahore
2025-06-19 18:00:00+00:00,124.8,69.6,662.0,20.6,11.7,120.0,110.0,0.0,Lahore
2025-06-19 19:00:00+00:00,124.8,66.6,625.0,19.6,11.5,112.0,116.0,0.0,Lahore
2025-06-19 20:00:00+00:00,133.6,64.5,552.0,17.4,11.3,109.0,137.0,0.0,Lahore
2025-06-19 21:00:00+00:00,150.9,63.6,490.0,15.9,11.1,105.0,173.0,0.0,Lahore
2025-06-19 22:00:00+00:00,177.9,63.8,450.0,15.9,10.7,97.0,224.0,0.0,Lahore
2025-06-19 23:00:00+00:00,219.3,68.9,421.0,16.6,10.4,89.0,289.0,0.0,Lahore
2025-06-20 00:00:00+00:00,192.8,64.7,424.0,12.5,8.4,110.0,253.0,0.0,Lahore
2025-06-20 01:00:00+00:00,232.4,70.1,491.0,14.6,10.0,110.0,321.0,0.15,Lahore
2025-06-20 02:00:00+00:00,286.8,75.9,590.0,17.4,12.3,111.0,417.0,0.5,Lahore
2025-06-20 03:00:00+00:00,342.7,85.9,636.0,18.3,14.2,119.0,504.0,0.75,Lahore
2025-06-20 04:00:00+00:00,375.3,89.2,577.0,15.7,15.4,138.0,585.0,1.55,Lahore
2025-06-20 05:00:00+00:00,417.2,97.8,467.0,11.3,16.3,164.0,657.0,2.15,Lahore
2025-06-20 06:00:00+00:00,444.2,99.2,382.0,7.9,16.7,185.0,681.0,1.7,Lahore
2025-06-20 07:00:00+00:00,388.4,94.8,356.0,6.4,16.5,198.0,623.0,2.5,Lahore
2025-06-20 08:00:00+00:00,342.7,88.7,356.0,5.9,15.8,206.0,517.0,3.25,Lahore
2025-06-20 09:00:00+00:00,292.4,80.6,363.0,6.0,15.1,210.0,422.0,2.75,Lahore
2025-06-20 10:00:00+00:00,251.5,72.6,373.0,6.6,14.4,210.0,361.0,1.8,Lahore
2025-06-20 11:00:00+00:00,227.2,72.2,390.0,7.9,13.6,207.0,310.0,0.85,Lahore
2025-06-20 12:00:00+00:00,185.3,64.7,406.0,9.5,12.3,183.0,242.0,0.5,Lahore
2025-06-20 13:00:00+00:00,168.1,63.6,419.0,11.4,12.4,171.0,208.0,0.15,Lahore
2025-06-20 14:00:00+00:00,158.3,64.0,429.0,14.2,12.5,153.0,166.0,0.0,Lahore
2025-06-20 15:00:00+00:00,147.1,65.2,434.0,16.4,12.6,137.0,164.0,0.0,Lahore
2025-06-20 16:00:00+00:00,146.7,66.6,431.0,17.8,12.5,123.0,226.0,0.0,Lahore
2025-06-20 17:00:00+00:00,209.5,69.2,422.0,18.8,12.2,109.0,328.0,0.0,Lahore
2025-06-20 18:00:00+00:00,304.5,77.3,405.0,19.0,12.2,99.0,450.0,0.0,Lahore
2025-06-20 19:00:00+00:00,407.9,88.7,370.0,18.0,12.5,94.0,614.0,0.0,Lahore
2025-06-20 20:00:00+00:00,499.2,101.7,328.0,16.2,13.0,92.0,797.0,0.0,Lahore
2025-06-20 21:00:00+00:00,573.7,110.1,304.0,14.6,13.5,92.0,916.0,0.0,Lahore
2025-06-20 22:00:00+00:00,620.3,116.6,313.0,13.4,13.8,94.0,924.0,0.0,Lahore
2025-06-20 23:00:00+00:00,586.7,112.9,341.0,12.4,14.1,97.0,867.0,0.0,Lahore
2025-06-21 00:00:00+00:00,534.6,117.6,373.0,15.5,13.4,84.0,817.0,0.0,Lahore
2025-06-21 01:00:00+00:00,495.5,108.0,413.0,15.5,14.0,94.0,701.0,0.1,Lahore
2025-06-21 02:00:00+00:00,406.1,94.8,457.0,15.3,14.7,107.0,539.0,0.45,Lahore
2025-06-21 03:00:00+00:00,282.2,76.8,480.0,14.3,14.9,123.0,401.0,1.25,Lahore
2025-06-21 04:00:00+00:00,204.0,62.9,462.0,11.6,14.0,141.0,311.0,2.35,Lahore
2025-06-21 05:00:00+00:00,177.9,57.6,421.0,8.1,12.4,161.0,245.0,3.8,Lahore
2025-06-21 06:00:00+00:00,154.1,53.3,391.0,5.4,11.1,177.0,201.0,4.75,Lahore
2025-06-21 07:00:00+00:00,149.0,52.9,381.0,4.3,10.3,188.0,188.0,5.15,Lahore
2025-06-21 08:00:00+00:00,151.8,53.3,381.0,4.0,9.6,196.0,197.0,6.15,Lahore
2025-06-21 09:00:00+00:00,155.5,54.7,390.0,4.2,9.1,199.0,203.0,4.6,Lahore
2025-06-21 10:00:00+00:00,149.5,53.7,412.0,4.7,8.6,198.0,196.0,3.05,Lahore
2025-06-21 11:00:00+00:00,145.3,53.3,443.0,5.7,8.1,193.0,187.0,1.45,Lahore
2025-06-21 12:00:00+00:00,178.8,59.4,473.0,8.2,8.1,176.0,240.0,0.5,Lahore
2025-06-21 13:00:00+00:00,175.1,58.2,498.0,12.1,8.8,162.0,228.0,0.15,Lahore
2025-06-21 14:00:00+00:00,177.4,58.6,522.0,17.5,9.8,143.0,210.0,0.0,Lahore
2025-06-21 15:00:00+00:00,158.3,60.5,542.0,21.8,10.5,125.0,195.0,0.0,Lahore
2025-06-21 16:00:00+00:00,152.3,62.4,564.0,24.2,10.7,111.0,183.0,0.0,Lahore
2025-06-21 17:00:00+00:00,150.9,63.1,584.0,25.5,10.6,99.0,174.0,0.0,Lahore
2025-06-21 18:00:00+00:00,148.1,63.1,583.0,25.6,10.4,90.0,168.0,0.0,Lahore
2025-06-21 19:00:00+00:00,141.6,62.4,541.0,23.8,10.1,84.0,168.0,0.0,Lahore
2025-06-21 20:00:00+00:00,139.2,62.2,479.0,20.7,9.7,81.0,172.0,0.0,Lahore
2025-06-21 21:00:00+00:00,150.9,62.9,443.0,18.6,9.5,79.0,174.0,0.0,Lahore
2025-06-21 22:00:00+00:00,171.8,67.5,453.0,18.2,9.7,75.0,168.0,0.0,Lahore
2025-06-21 23:00:00+00:00,209.1,86.6,490.0,18.7,10.2,72.0,160.0,0.0,Lahore
2025-06-22 00:00:00+00:00,177.0,64.7,542.0,15.8,9.9,83.0,220.0,0.0,Lahore
2025-06-22 01:00:00+00:00,184.4,66.6,629.0,18.2,11.4,84.0,243.0,0.05,Lahore
2025-06-22 02:00:00+00:00,199.8,70.3,730.0,21.3,13.4,85.0,273.0,0.3,Lahore
2025-06-22 03:00:00+00:00,224.0,78.2,777.0,22.8,14.5,89.0,286.0,0.75,Lahore
2025-06-22 04:00:00+00:00,203.5,71.5,720.0,21.1,13.9,98.0,264.0,1.35,Lahore
2025-06-22 05:00:00+00:00,172.3,62.6,607.0,17.7,12.4,109.0,224.0,1.1,Lahore
2025-06-22 06:00:00+00:00,158.3,59.8,515.0,14.8,11.2,118.0,192.0,1.2,Lahore
2025-06-22 07:00:00+00:00,146.7,56.1,471.0,13.2,10.8,121.0,179.0,1.7,Lahore
2025-06-22 08:00:00+00:00,135.5,52.4,447.0,12.1,10.7,122.0,174.0,2.05,Lahore
2025-06-22 09:00:00+00:00,137.8,49.8,439.0,11.3,10.6,124.0,173.0,2.6,Lahore
2025-06-22 10:00:00+00:00,147.6,50.2,437.0,9.7,10.2,133.0,180.0,2.55,Lahore
2025-06-22 11:00:00+00:00,149.9,50.5,451.0,8.5,9.8,144.0,191.0,1.65,Lahore
2025-06-22 12:00:00+00:00,190.0,62.4,505.0,8.7,9.8,176.0,255.0,0.55,Lahore
2025-06-22 13:00:00+00:00,176.5,63.1,647.0,18.2,10.0,152.0,217.0,0.15,Lahore
2025-06-22 14:00:00+00:00,140.2,65.4,830.0,31.2,10.1,120.0,164.0,0.0,Lahore
2025-06-22 15:00:00+00:00,128.5,66.4,937.0,41.1,10.2,92.0,124.0,0.0,Lahore
2025-06-22 16:00:00+00:00,122.9,66.4,901.0,45.2,10.0,75.0,109.0,0.0,Lahore
2025-06-22 17:00:00+00:00,122.9,68.2,790.0,46.2,9.7,63.0,107.0,0.0,Lahore
2025-06-22 18:00:00+00:00,122.5,68.2,686.0,45.0,9.3,55.0,107.0,0.0,Lahore
2025-06-22 19:00:00+00:00,122.0,65.9,613.0,40.7,8.7,53.0,107.0,0.0,Lahore
2025-06-22 20:00:00+00:00,121.1,64.7,549.0,34.2,8.1,56.0,109.0,0.0,Lahore
2025-06-22 21:00:00+00:00,121.1,64.3,506.0,29.3,7.6,57.0,111.0,0.0,Lahore
2025-06-22 22:00:00+00:00,121.5,63.8,492.0,28.2,7.3,51.0,112.0,0.0,Lahore
2025-06-22 23:00:00+00:00,122.9,64.0,500.0,28.6,7.1,44.0,113.0,0.0,Lahore
2025-06-23 00:00:00+00:00,128.5,59.6,526.0,17.5,6.3,78.0,134.0,0.0,Lahore
2025-06-23 01:00:00+00:00,127.1,58.0,588.0,19.7,7.2,81.0,143.0,0.2,Lahore
2025-06-23 02:00:00+00:00,134.6,56.7,667.0,22.6,8.6,87.0,155.0,0.7,Lahore
2025-06-23 03:00:00+00:00,139.7,55.8,702.0,22.9,9.7,101.0,164.0,1.9,Lahore
2025-06-23 04:00:00+00:00,135.0,54.4,649.0,18.3,10.5,131.0,165.0,3.3,Lahore
2025-06-23 05:00:00+00:00,132.7,52.0,552.0,11.2,11.2,169.0,163.0,4.8,Lahore
2025-06-23 06:00:00+00:00,134.1,52.9,479.0,5.9,11.6,198.0,162.0,6.35,Lahore
2025-06-23 07:00:00+00:00,135.0,54.1,457.0,4.1,11.6,208.0,164.0,6.6,Lahore
2025-06-23 08:00:00+00:00,137.4,53.9,458.0,4.1,11.3,208.0,167.0,6.05,Lahore
2025-06-23 09:00:00+00:00,135.5,51.9,467.0,4.6,11.2,207.0,168.0,4.75,Lahore
2025-06-23 10:00:00+00:00,142.0,54.9,482.0,4.0,11.4,210.0,168.0,3.05,Lahore
2025-06-23 11:00:00+00:00,136.4,53.9,506.0,4.1,11.8,211.0,167.0,1.7,Lahore
2025-06-23 12:00:00+00:00,172.3,66.8,528.0,8.8,12.5,204.0,214.0,0.55,Lahore
2025-06-23 13:00:00+00:00,169.0,67.1,549.0,16.3,12.4,180.0,183.0,0.1,Lahore
2025-06-23 14:00:00+00:00,143.4,70.8,570.0,26.5,12.3,148.0,141.0,0.0,Lahore
2025-06-23 15:00:00+00:00,129.9,73.3,581.0,32.3,12.0,123.0,113.0,0.0,Lahore
2025-06-23 16:00:00+00:00,131.3,76.8,582.0,29.6,10.9,115.0,110.0,0.0,Lahore
2025-06-23 17:00:00+00:00,142.5,82.0,574.0,22.6,9.6,114.0,121.0,0.0,Lahore
2025-06-23 18:00:00+00:00,153.2,83.8,550.0,16.7,9.4,115.0,137.0,0.0,Lahore
2025-06-23 19:00:00+00:00,160.7,84.1,497.0,14.0,11.4,114.0,163.0,0.0,Lahore
2025-06-23 20:00:00+00:00,171.4,82.0,429.0,12.4,14.5,114.0,194.0,0.0,Lahore
2025-06-23 21:00:00+00:00,183.9,77.5,376.0,11.1,16.2,115.0,210.0,0.0,Lahore
2025-06-23 22:00:00+00:00,181.6,71.7,338.0,9.7,15.1,119.0,199.0,0.0,Lahore
2025-06-23 23:00:00+00:00,162.1,65.0,316.0,8.6,12.7,125.0,174.0,0.0,Lahore
2025-06-24 00:00:00+00:00,176.5,67.5,343.0,13.2,15.1,108.0,214.0,0.0,Lahore
2025-06-24 01:00:00+00:00,163.9,65.4,472.0,15.2,15.7,111.0,222.0,0.15,Lahore
2025-06-24 02:00:00+00:00,183.9,66.4,651.0,17.7,16.5,116.0,233.0,0.65,Lahore
2025-06-24 03:00:00+00:00,194.2,68.5,748.0,18.3,16.8,128.0,247.0,1.5,Lahore
2025-06-24 04:00:00+00:00,216.5,70.5,684.0,14.9,16.4,153.0,267.0,2.9,Lahore
2025-06-24 05:00:00+00:00,227.2,71.7,540.0,9.5,15.5,184.0,291.0,4.7,Lahore
2025-06-24 06:00:00+00:00,226.3,71.2,427.0,5.5,14.6,206.0,307.0,6.1,Lahore
2025-06-24 07:00:00+00:00,217.9,68.7,387.0,4.3,13.6,211.0,311.0,6.5,Lahore
2025-06-24 08:00:00+00:00,208.2,65.7,379.0,4.4,12.5,208.0,309.0,4.6,Lahore
2025-06-24 09:00:00+00:00,222.1,71.0,392.0,5.0,11.5,203.0,304.0,3.0,Lahore
2025-06-24 10:00:00+00:00,217.5,70.1,430.0,5.4,10.6,201.0,301.0,2.05,Lahore
2025-06-24 11:00:00+00:00,213.7,70.1,488.0,6.3,9.7,198.0,295.0,1.2,Lahore
2025-06-24 12:00:00+00:00,203.0,77.3,543.0,9.0,9.5,206.0,254.0,0.5,Lahore
2025-06-24 13:00:00+00:00,188.6,75.4,593.0,14.3,9.1,181.0,220.0,0.15,Lahore
2025-06-24 14:00:00+00:00,158.8,75.4,640.0,21.6,8.6,146.0,173.0,0.0,Lahore
2025-06-24 15:00:00+00:00,144.4,74.0,662.0,26.3,8.1,119.0,140.0,0.0,Lahore
2025-06-24 16:00:00+00:00,138.8,71.9,645.0,26.1,7.5,107.0,130.0,0.0,Lahore
2025-06-24 17:00:00+00:00,136.9,70.1,604.0,23.4,6.9,103.0,133.0,0.0,Lahore
2025-06-24 18:00:00+00:00,142.5,68.7,558.0,20.7,6.5,100.0,147.0,0.0,Lahore
2025-06-24 19:00:00+00:00,162.5,68.9,510.0,18.6,6.4,98.0,179.0,0.0,Lahore
2025-06-24 20:00:00+00:00,184.9,70.3,459.0,16.4,6.6,98.0,222.0,0.0,Lahore
2025-06-24 21:00:00+00:00,201.2,73.6,419.0,14.8,6.9,97.0,250.0,0.0,Lahore
2025-06-24 22:00:00+00:00,200.2,74.3,392.0,13.9,7.3,94.0,248.0,0.0,Lahore
2025-06-24 23:00:00+00:00,189.5,71.7,377.0,13.6,7.8,89.0,230.0,0.0,Lahore
2025-06-25 00:00:00+00:00,136.4,60.5,389.0,11.7,7.3,99.0,149.0,0.0,Lahore
2025-06-25 01:00:00+00:00,125.7,52.2,456.0,13.3,7.0,101.0,125.0,0.1,Lahore
2025-06-25 02:00:00+00:00,88.0,40.0,552.0,15.3,6.6,103.0,92.0,0.35,Lahore
2025-06-25 03:00:00+00:00,62.6,28.7,608.0,16.2,6.2,107.0,66.0,0.7,Lahore
2025-06-25 04:00:00+00:00,49.5,22.0,588.0,14.8,5.9,112.0,52.0,0.8,Lahore
2025-06-25 05:00:00+00:00,60.5,22.1,528.0,12.2,5.7,119.0,45.0,1.5,Lahore
2025-06-25 06:00:00+00:00,42.5,17.5,478.0,9.9,5.7,126.0,49.0,3.35,Lahore
2025-06-25 07:00:00+00:00,56.3,20.4,448.0,8.3,6.1,134.0,71.0,4.15,Lahore
2025-06-25 08:00:00+00:00,86.6,27.3,427.0,7.0,6.7,142.0,104.0,3.4,Lahore
2025-06-25 09:00:00+00:00,93.6,30.5,428.0,6.4,6.9,147.0,125.0,2.55,Lahore
2025-06-25 10:00:00+00:00,82.7,31.8,458.0,6.6,6.3,148.0,124.0,1.25,Lahore
2025-06-25 11:00:00+00:00,85.7,36.0,511.0,7.7,5.2,145.0,110.0,0.9,Lahore
2025-06-25 12:00:00+00:00,66.6,28.3,580.0,15.2,7.9,120.0,75.0,0.45,Lahore
2025-06-25 13:00:00+00:00,62.4,29.7,689.0,16.9,8.0,116.0,61.0,0.15,Lahore
2025-06-25 14:00:00+00:00,52.7,28.8,815.0,19.3,8.1,111.0,41.0,0.0,Lahore
2025-06-25 15:00:00+00:00,42.6,30.0,884.0,21.3,8.2,105.0,25.0,0.0,Lahore
2025-06-25 16:00:00+00:00,38.0,30.6,855.0,22.8,8.4,97.0,15.0,0.0,Lahore
2025-06-25 17:00:00+00:00,36.6,31.5,770.0,24.0,8.7,88.0,8.0,0.0,Lahore
2025-06-25 18:00:00+00:00,37.3,32.4,679.0,23.5,8.6,83.0,10.0,0.0,Lahore
2025-06-25 19:00:00+00:00,42.8,31.3,589.0,20.2,7.9,86.0,29.0,0.0,Lahore
2025-06-25 20:00:00+00:00,63.8,33.4,494.0,15.3,7.0,92.0,57.0,0.0,Lahore
2025-06-25 21:00:00+00:00,69.8,32.2,429.0,11.5,6.1,98.0,73.0,0.0,Lahore
2025-06-25 22:00:00+00:00,57.7,28.0,405.0,9.4,5.3,101.0,66.0,0.0,Lahore
2025-06-25 23:00:00+00:00,46.2,24.8,410.0,8.5,4.7,102.0,47.0,0.0,Lahore
2025-06-26 00:00:00+00:00,55.3,35.0,448.0,15.3,10.0,84.0,39.0,0.0,Lahore
2025-06-26 01:00:00+00:00,48.8,36.8,551.0,17.0,10.5,86.0,30.0,0.05,Lahore
2025-06-26 02:00:00+00:00,47.7,39.3,686.0,19.2,11.2,90.0,17.0,0.15,Lahore
2025-06-26 03:00:00+00:00,40.0,35.0,756.0,20.2,11.8,97.0,10.0,0.55,Lahore
2025-06-26 04:00:00+00:00,37.5,32.8,691.0,18.6,12.3,110.0,12.0,1.4,Lahore
2025-06-26 05:00:00+00:00,42.1,33.9,561.0,15.7,12.8,127.0,18.0,1.95,Lahore
2025-06-26 06:00:00+00:00,49.0,36.3,473.0,13.8,13.2,140.0,25.0,3.0,Lahore
2025-06-26 07:00:00+00:00,56.0,39.2,479.0,13.9,13.4,145.0,30.0,1.8,Lahore
2025-06-26 08:00:00+00:00,58.7,40.6,527.0,15.0,13.5,147.0,36.0,1.5,Lahore
2025-06-26 09:00:00+00:00,61.5,40.4,571.0,16.1,13.7,150.0,41.0,2.15,Lahore
2025-06-26 10:00:00+00:00,65.2,42.0,510.0,13.4,13.9,160.0,47.0,2.45,Lahore
2025-06-26 11:00:00+00:00,69.6,43.5,445.0,10.7,14.3,172.0,52.0,1.45,Lahore
2025-06-26 12:00:00+00:00,51.8,43.7,637.0,29.5,11.4,117.0,16.0,0.45,Lahore
2025-06-26 13:00:00+00:00,46.7,40.0,1391.0,34.1,11.0,102.0,13.0,0.15,Lahore
2025-06-26 14:00:00+00:00,46.4,42.0,2402.0,40.9,10.5,80.0,10.0,0.0,Lahore
2025-06-26 15:00:00+00:00,51.9,48.3,3015.0,48.2,10.4,60.0,7.0,0.0,Lahore
2025-06-26 16:00:00+00:00,59.0,55.5,2881.0,57.6,11.1,43.0,6.0,0.0,Lahore
2025-06-26 17:00:00+00:00,64.7,61.7,2349.0,67.7,12.3,27.0,6.0,0.0,Lahore
2025-06-26 18:00:00+00:00,70.8,67.8,1813.0,72.5,12.9,18.0,6.0,0.0,Lahore
2025-06-26 19:00:00+00:00,72.2,69.6,1354.0,68.7,12.5,18.0,5.0,0.0,Lahore
2025-06-26 20:00:00+00:00,66.8,64.3,890.0,59.7,11.5,23.0,4.0,0.0,Lahore
2025-06-26 21:00:00+00:00,64.3,61.9,568.0,50.0,10.7,32.0,4.0,0.0,Lahore
2025-06-26 22:00:00+00:00,59.8,57.2,476.0,39.1,10.1,45.0,6.0,0.0,Lahore
2025-06-26 23:00:00+00:00,58.8,53.3,527.0,27.6,9.7,60.0,8.0,0.0,Lahore
2025-06-27 00:00:00+00:00,52.3,45.5,605.0,19.7,8.4,78.0,13.0,0.0,Lahore
2025-06-27 01:00:00+00:00,49.6,43.3,704.0,23.1,8.9,75.0,14.0,0.1,Lahore
2025-06-27 02:00:00+00:00,50.1,41.1,830.0,27.5,9.7,72.0,16.0,0.3,Lahore
2025-06-27 03:00:00+00:00,51.6,40.4,884.0,29.1,10.7,74.0,22.0,0.7,Lahore
2025-06-27 04:00:00+00:00,53.1,34.1,796.0,25.4,12.1,85.0,34.0,2.0,Lahore
2025-06-27 05:00:00+00:00,60.5,31.5,636.0,18.9,13.8,102.0,49.0,3.45,Lahore
2025-06-27 06:00:00+00:00,63.3,31.4,517.0,13.5,15.1,120.0,62.0,4.85,Lahore
2025-06-27 07:00:00+00:00,61.7,31.9,483.0,10.3,15.7,140.0,72.0,6.35,Lahore
2025-06-27 08:00:00+00:00,68.2,32.6,490.0,8.1,15.9,161.0,80.0,5.55,Lahore
2025-06-27 09:00:00+00:00,75.2,32.7,517.0,7.2,16.0,177.0,85.0,4.3,Lahore
2025-06-27 10:00:00+00:00,74.7,32.4,491.0,5.0,15.8,189.0,86.0,3.25,Lahore
2025-06-27 11:00:00+00:00,74.0,32.9,485.0,4.0,15.5,196.0,83.0,2.0,Lahore
2025-06-27 12:00:00+00:00,77.3,37.8,702.0,17.9,17.8,140.0,79.0,0.7,Lahore
2025-06-27 13:00:00+00:00,74.7,38.5,1422.0,35.4,17.7,116.0,72.0,0.2,Lahore
2025-06-27 14:00:00+00:00,75.2,47.4,2364.0,59.6,17.6,82.0,61.0,0.0,Lahore
2025-06-27 15:00:00+00:00,82.0,55.9,2890.0,78.3,17.5,53.0,52.0,0.0,Lahore
2025-06-27 16:00:00+00:00,90.1,65.9,2611.0,87.7,17.5,34.0,45.0,0.0,Lahore
2025-06-27 17:00:00+00:00,95.5,74.0,1916.0,91.7,17.4,20.0,39.0,0.0,Lahore
2025-06-27 18:00:00+00:00,90.6,73.6,1326.0,89.8,17.0,13.0,33.0,0.0,Lahore
2025-06-27 19:00:00+00:00,81.0,68.0,1035.0,78.8,15.8,16.0,26.0,0.0,Lahore
2025-06-27 20:00:00+00:00,73.8,63.8,850.0,61.9,14.2,26.0,19.0,0.0,Lahore
2025-06-27 21:00:00+00:00,67.5,60.1,712.0,47.9,12.9,34.0,14.0,0.0,Lahore
2025-06-27 22:00:00+00:00,63.3,57.7,603.0,40.3,12.2,36.0,7.0,0.0,Lahore
2025-06-27 23:00:00+00:00,61.5,57.0,541.0,35.6,11.7,37.0,3.0,0.0,Lahore
2025-06-28 00:00:00+00:00,47.5,47.1,522.0,25.1,10.3,51.0,1.0,0.0,Lahore
2025-06-28 01:00:00+00:00,48.3,44.0,574.0,24.5,10.4,61.0,10.0,0.2,Lahore
2025-06-28 02:00:00+00:00,51.7,41.0,669.0,23.5,10.6,76.0,26.0,0.95,Lahore
2025-06-28 03:00:00+00:00,70.3,36.7,714.0,21.2,11.2,97.0,65.0,2.25,Lahore
2025-06-28 04:00:00+00:00,114.6,41.1,652.0,16.3,12.5,128.0,150.0,4.2,Lahore
2025-06-28 05:00:00+00:00,164.8,49.9,541.0,10.0,14.1,164.0,258.0,5.95,Lahore
2025-06-28 06:00:00+00:00,231.4,57.7,457.0,5.6,15.2,191.0,339.0,6.95,Lahore
2025-06-28 07:00:00+00:00,248.7,58.7,427.0,4.4,15.1,199.0,370.0,5.7,Lahore
2025-06-28 08:00:00+00:00,241.2,59.5,425.0,5.1,14.4,198.0,374.0,4.75,Lahore
2025-06-28 09:00:00+00:00,257.0,66.1,452.0,6.3,14.2,196.0,374.0,2.9,Lahore
2025-06-28 10:00:00+00:00,252.4,66.6,420.0,6.7,15.2,200.0,385.0,2.15,Lahore
2025-06-28 11:00:00+00:00,263.6,70.1,416.0,7.6,16.7,204.0,391.0,1.7,Lahore
2025-06-28 12:00:00+00:00,236.6,68.0,702.0,15.9,16.6,168.0,330.0,0.6,Lahore
2025-06-28 13:00:00+00:00,229.6,68.2,1683.0,30.3,17.3,144.0,299.0,0.15,Lahore
2025-06-28 14:00:00+00:00,212.8,71.7,2955.0,50.0,18.3,111.0,255.0,0.0,Lahore
2025-06-28 15:00:00+00:00,181.1,72.2,3559.0,63.0,18.8,84.0,213.0,0.0,Lahore
2025-06-28 16:00:00+00:00,157.4,73.6,2843.0,63.9,18.4,70.0,176.0,0.0,Lahore
2025-06-28 17:00:00+00:00,143.4,75.0,1459.0,58.2,17.6,62.0,142.0,0.0,Lahore
2025-06-28 18:00:00+00:00,131.3,74.3,415.0,50.5,16.2,59.0,112.0,0.0,Lahore
2025-06-28 19:00:00+00:00,114.8,68.7,153.0,40.7,14.0,64.0,86.0,0.0,Lahore
2025-06-28 20:00:00+00:00,99.0,59.5,230.0,28.9,11.3,73.0,66.0,0.0,Lahore
2025-06-28 21:00:00+00:00,81.0,50.6,319.0,19.7,9.3,82.0,59.0,0.0,Lahore
2025-06-28 22:00:00+00:00,78.2,44.6,293.0,15.1,8.6,87.0,74.0,0.0,Lahore
2025-06-28 23:00:00+00:00,85.2,41.7,278.0,13.1,8.6,92.0,102.0,0.0,Lahore
2025-06-29 00:00:00+00:00,58.1,38.9,332.0,19.3,8.2,71.0,38.0,0.0,Lahore
2025-06-29 01:00:00+00:00,51.6,33.4,535.0,20.5,8.6,74.0,41.0,0.15,Lahore
2025-06-29 02:00:00+00:00,52.0,30.6,806.0,22.1,9.2,80.0,45.0,0.65,Lahore
2025-06-29 03:00:00+00:00,58.3,31.0,958.0,21.9,9.9,93.0,54.0,1.5,Lahore
2025-06-29 04:00:00+00:00,69.6,33.8,873.0,18.4,10.9,121.0,69.0,2.65,Lahore
2025-06-29 05:00:00+00:00,86.1,38.6,668.0,13.1,12.1,157.0,88.0,3.95,Lahore
2025-06-29 06:00:00+00:00,95.7,42.1,512.0,9.1,13.1,187.0,106.0,5.25,Lahore
2025-06-29 07:00:00+00:00,121.1,53.6,460.0,7.3,13.7,208.0,123.0,4.65,Lahore
2025-06-29 08:00:00+00:00,113.4,53.1,456.0,6.8,14.2,224.0,138.0,3.55,Lahore
2025-06-29 09:00:00+00:00,140.6,68.7,499.0,7.2,14.2,232.0,144.0,3.2,Lahore
2025-06-29 10:00:00+00:00,121.5,61.0,632.0,8.5,13.8,230.0,137.0,2.1,Lahore
2025-06-29 11:00:00+00:00,117.3,61.5,811.0,10.7,13.1,219.0,122.0,1.0,Lahore
2025-06-29 12:00:00+00:00,94.3,52.6,912.0,14.7,14.3,190.0,83.0,0.45,Lahore
2025-06-29 13:00:00+00:00,89.6,54.7,857.0,20.7,13.3,164.0,71.0,0.1,Lahore
2025-06-29 14:00:00+00:00,78.5,54.0,722.0,28.7,11.8,128.0,53.0,0.0,Lahore
2025-06-29 15:00:00+00:00,71.9,51.9,612.0,33.6,10.3,100.0,40.0,0.0,Lahore
2025-06-29 16:00:00+00:00,68.9,50.1,571.0,32.3,8.9,87.0,33.0,0.0,Lahore
2025-06-29 17:00:00+00:00,66.6,49.6,554.0,27.9,7.5,81.0,30.0,0.0,Lahore
2025-06-29 18:00:00+00:00,63.1,47.4,527.0,23.5,6.6,78.0,31.0,0.0,Lahore
2025-06-29 19:00:00+00:00,56.7,41.8,467.0,20.1,6.5,78.0,38.0,0.0,Lahore
2025-06-29 20:00:00+00:00,57.4,37.6,396.0,16.8,7.0,81.0,48.0,0.0,Lahore
2025-06-29 21:00:00+00:00,63.1,35.3,346.0,14.3,7.3,83.0,55.0,0.0,Lahore
2025-06-29 22:00:00+00:00,56.0,31.9,323.0,12.8,7.3,83.0,53.0,0.0,Lahore
